,data,geracao,media,variancia
1005,10/01/20,28.870847,22.017239197589625,18.169986563348306
1006,10/02/20,28.537516,22.024058707840776,18.19859871767388
1007,10/03/20,28.264843,22.03053331747513,18.222638832073287
1008,10/04/20,25.78047,22.03672429034755,18.243100978988263
1009,10/05/20,28.41172,22.040438323789665,18.23889326724499
1010,10/06/20,26.695451,22.04675277540137,18.261008337394166
1011,10/07/20,27.410969,22.051355446910872,18.264303377409167
1012,10/08/20,28.283624,22.05665674617209,18.274622607029002
1013,10/09/20,28.000057,22.062809875869547,18.29484215568128
1014,10/10/20,25.795201,22.068670929299095,18.311546264994906
1015,10/11/20,22.255047,22.072346008264283,18.307169326938215
1016,10/12/20,22.642518,22.07252600924136,18.289165560868405
1017,13/10/20,25.893655,22.0730870249803,18.27148387340202
1018,14/10/20,22.825701,22.0768437289872,18.267856442758305
1019,15/10/20,21.853651,22.07757934516698,18.250461923994084
1020,16/10/20,24.682229,22.077359592129525,18.2326009159184
1021,17/10/20,27.874639,22.07991338566665,18.221371593778645
1022,18/10/20,26.410138,22.08558892495591,18.236380981789168
1023,19/10/20,27.527887,22.0898203819765,18.23681840309753
1024,20/10/20,27.991957,22.095136185122175,18.247871035010885
1025,21/10/20,28.200621,22.100894799199203,18.263975202171423
1026,22/10/20,27.561982,22.106845751590228,18.282420456163997
1027,23/10/20,27.254423,22.112162648518503,18.29357746068184
1028,24/10/20,24.177488,22.11716971799414,18.301487408497767
1029,25/10/20,24.890789,22.11917391865757,18.287809679629454
1030,26/10/20,27.263877,22.12186742213798,18.277495369740848
1031,27/10/20,27.305311,22.126859664446588,18.285395463887752
1032,28/10/20,27.419654,22.13188241064984,18.293644690584184
1033,29/10/20,28.040638,22.137006220329443,18.302985572517617
1034,30/10/20,27.587406,22.14272125593416,18.31897409444558
1035,31/10/20,27.056573,22.14798690849128,18.32989957611838
1036,11/01/20,23.061455,22.152729503748777,18.335446473127597
1037,11/02/20,26.233902,22.153606651911183,18.318544483231356
1038,11/03/20,27.84866,22.157541362950806,18.316918842788986
1039,11/04/20,27.574124,22.163024136204225,18.330445537765033
1040,11/05/20,27.674383,22.168232124523563,18.340956967267743
1041,11/06/20,27.283731,22.17352650036537,18.35244503348317
1042,11/07/20,27.653409,22.178435438405362,18.35987698287544
1043,11/08/20,25.251917,22.183689731650656,18.37099664832719
1044,11/09/20,27.854475,22.18663146441034,18.362400287845134
1045,11/10/20,27.633149,22.19206043331416,18.375552854425408
1046,11/11/20,27.968096,22.197267216631566,18.386272051905696
1047,11/12/20,27.666637,22.20278426135754,18.400501836680572
1048,13/11/20,27.726379,22.208002840859585,18.41141365269108
1049,14/11/20,27.559407,22.213268466965634,18.422875488640987
1050,15/11/20,25.272629,22.21836488120113,18.432533330003434
1051,16/11/20,27.634239,22.221273704171413,18.423854388730867
1052,17/11/20,27.815625,22.22642400416744,18.434176425372122
1053,18/11/20,27.502136,22.231736932870707,18.446320243166813
1054,19/11/20,27.560724,22.236742060189915,18.455156337245903
1055,20/11/20,26.9039,22.241793276451595,18.464513770617867
1056,21/11/20,23.238354,22.246212334957328,18.467594456123805
1057,22/11/20,24.152471,22.247151863049226,18.451037466050316
1058,23/11/20,27.71457,22.248954435553436,18.437012649656488
1059,24/11/20,26.411789,22.254120423799606,18.447794980037244
1060,25/11/20,26.514203,22.258046456449467,18.446682694736968
1061,26/11/20,27.179057,22.262061698471683,18.446353540331135
1062,27/11/20,27.279414,22.266696001300645,18.451733090198893
1063,28/11/20,26.684498,22.271416074745748,18.4579966949514
1064,29/11/20,23.936733,22.275567609952947,18.458936463831048
1065,30/11/20,24.452159,22.277128855620283,18.44417888911488
1066,12/01/20,25.424729,22.279171137445992,18.431298264903912
1067,12/02/20,27.634538,22.282121942195104,18.42328133626852
1068,12/03/20,27.585189,22.28713826464853,18.432839187135187
1069,12/04/20,27.54439,22.292098986310844,18.441837520704613
1070,12/05/20,27.428098,22.297012261347035,18.450367845701326
1071,12/06/20,26.141458,22.30180766857942,18.457707160996684
1072,12/07/20,24.755537,22.305392776265155,18.454225780928212
1073,12/08/20,25.372224,22.307678358563415,18.44260580045239
1074,12/09/20,27.052846,22.3105344122833,18.434162260546554
1075,12/10/20,27.01352,22.314949972420838,18.437918700930563
1076,12/11/20,27.132353,22.319320735237188,18.4412843802496
1077,12/12/20,26.481291,22.323793813550168,18.445654701932792
1078,13/12/20,26.279501,22.327654070919202,18.44456192490798
1079,14/12/20,27.183046,22.331319977161392,18.441925603132166
1080,15/12/20,24.935419,22.335816479499517,18.44662949933245
1081,16/12/20,24.763612,22.33822351887035,18.435800838609886
1082,17/12/20,25.958359,22.34046717148934,18.424183138995296
1083,18/12/20,24.949207,22.343810879279093,18.419241236010734
1084,19/12/20,23.977645,22.34621660053553,18.408495695708798
1085,20/12/20,22.867287,22.347721608284115,18.393966735943597
1086,21/12/20,24.590876,22.348200470396296,18.377262342081952
1087,22/12/20,25.561536,22.350265549152834,18.364967406435024
1088,23/12/20,25.534107,22.35321979979759,18.357550482427897
1089,24/12/20,24.183042,22.356143409356598,18.349968858554515
1090,25/12/20,22.435383,22.35782100218547,18.33618054341212
1091,26/12/20,22.452993,22.35789215998163,18.319363873504756
1092,27/12/20,22.889017,22.357979328487605,18.302580804766404
1093,28/12/20,24.49237,22.358465626721593,18.28607820582972
1094,29/12/20,24.524423,22.360417963751125,18.273510322543263
1095,30/12/20,23.104828,22.362396030511864,18.261083564707718
1096,31/12/20,23.170982,22.36307405057532,18.244909700124055
1097,01/01/21,22.876548,22.363811192864944,18.228857884441148
1098,01/02/21,24.64027,22.36427859195987,18.212480310599947
1099,01/03/21,21.461506,22.36635144387976,18.200606848656154
1100,01/04/21,23.42042,22.365528108626002,18.184790100191606
1101,01/05/21,24.242198,22.366487101254524,18.16926918670865
1102,01/06/21,24.26029,22.368190744214328,18.15595931082063
1103,01/07/21,24.438743,22.369907712686,18.142729575437865
1104,01/08/21,24.468529,22.371783356645487,18.13015792491402
1105,01/09/21,22.918686,22.373682582771718,18.117714267462894
1106,01/10/21,21.40107,22.374175798533916,18.10158670696787
1107,01/11/21,23.188436,22.37329595603976,18.086075397753007
1108,01/12/21,24.41881,22.37403230657631,18.070337166194424
1109,13/01/21,24.584808,22.375877773808643,18.057798362114163
1110,14/01/21,24.128374,22.377869595473378,18.0459112336985
1111,15/01/21,22.547007,22.379446626468447,18.032411768686693
1112,16/01/21,22.821112,22.379597445886567,18.016206223627016
1113,17/01/21,23.467538,22.3799944913489,18.00017974303036
1114,18/01/21,23.886394,22.38097161938902,17.98506878927561
1115,19/01/21,23.916666,22.382322985978437,17.970956754605286
1116,20/01/21,22.455709,22.383699078367695,17.956948808714973
1117,21/01/21,22.101859,22.38376360338708,17.9408629950713
1118,22/01/21,24.064171,22.383511226839733,17.924872427537068
1119,23/01/21,24.344743,22.385014500339878,17.911363678301143
1120,24/01/21,23.330523,22.386765821608563,17.898786144788986
1121,25/01/21,24.001792,22.387608461946414,17.883599623556044
1122,26/01/21,23.362297,22.389048411578933,17.869968637407922
1123,27/01/21,22.528331,22.389915834563265,17.854885214911732
1124,28/01/21,22.316018,22.39003908938556,17.839002985599883
1125,29/01/21,21.606677,22.38997323432383,17.82313685682889
1126,30/01/21,20.137513,22.38927697100443,17.80783896416529
1127,31/01/21,22.103055,22.38727718062166,17.796522888642173
1128,02/01/21,24.910229,22.387024987027495,17.78080344559011
1129,02/02/21,24.14827,22.38926187001772,17.77067943046008
1130,02/03/21,23.173112,22.39081989316208,17.757677384043355
1131,02/04/21,25.66613,22.391512187061938,17.742503722079025
1132,02/05/21,26.333276,22.39440751669318,17.736288989100043
1133,02/06/21,23.375564,22.39788708249116,17.734314333965415
1134,02/07/21,21.869725,22.398749992391874,17.719504708346737
1135,02/08/21,23.66705,22.398283480052903,17.704125621871906
1136,02/09/21,24.703644,22.399401336017615,17.689944321926596
1137,02/10/21,25.279392,22.401429718644362,17.679041959291716
1138,02/11/21,25.976613,22.403960907985923,17.670771370255764
1139,02/12/21,24.956882,22.40710032107205,17.666449626468054
1140,13/02/21,21.232069,22.40933893536435,17.65664210145141
1141,14/02/21,18.680598,22.40830624243859,17.642368510785552
1142,15/02/21,21.060376,22.405039188764235,17.639074261536663
1143,16/02/21,21.526862,22.403861725376526,17.625210392480632
1144,17/02/21,23.640704,22.40309444652668,17.610462575527407
1145,18/02/21,26.587846,22.404176273059434,17.59640652303837
1146,19/02/21,27.336431,22.407830133082964,17.59631167528072
1147,20/02/21,22.088495,22.412130831919715,17.60213505957574
1148,21/02/21,21.583705,22.41184867339145,17.586880058508168
1149,22/02/21,25.81373,22.411127293885013,17.572157362061667
1150,23/02/21,26.765301,22.414088653942557,17.566931488677753
1151,24/02/21,26.786506,22.41787231685217,17.568105100739505
1152,25/02/21,24.367097,22.421667828305818,17.56940855335253
1153,26/02/21,23.835158,22.423356568906243,17.557439804032658
1154,27/02/21,24.033021,22.424581028083256,17.54393938320316
1155,28/02/21,21.644375,22.425974823552856,17.530976556447257
1156,03/01/21,23.928258,22.425298113748912,17.51632668009355
1157,03/02/21,24.082691,22.42659825205882,17.50312651373013
1158,03/03/21,22.846515,22.428029620034568,17.490366916666986
1159,03/04/21,23.090688,22.428391006373054,17.475414077169273
1160,03/05/21,24.137037,22.42896244467644,17.46071420207759
